dataset_id,dataset_role,pocket_id,source_bus,load_bus,scenario_id,architecture,load_interface,load_boundary_voltage_v,voltage_support_location,voltage_support_role,var_coordination_risk,voltage_kv,vdc_pp_kv,corridor_length_km,current_limit_kA,short_circuit_gva,useful_mw,corridor_transfer_mw,loss_mw,efficiency_to_load_boundary,efficiency_to_800v,voltage_min_pu,line_loading_pct,line_current_kA,source_q_mvar,q_margin_mvar,stability_margin_mw,binding_constraint,converged,max_transfer_mw,binding_constraint_at_limit,first_violation_mw
A,Full Texas Combined T&D,A-mpc-0033,110021,110134,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,43.401275999999996,2.0,3.0,430.9765625,447.462095416796,20.496496804685776,0.9546008418835611,0.9546008418835611,0.9553313334951546,99.97846042204527,1.9995692084409056,142.9201511120078,77.0798488879922,1764.0341748771923,none,True,430.9765625,thermal_current_limit,433.4375
A,Full Texas Combined T&D,A-mpc-0033,110021,110134,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,43.401275999999996,2.0,3.0,453.125,464.62538071065995,15.44059393961977,0.9670471026056396,0.9670471026056396,0.9761549504919466,99.56677935764101,1.9913355871528202,51.63125277869085,168.36874722130915,1746.8708895833283,none,True,453.125,thermal_current_limit,455.5859375
A,Full Texas Combined T&D,A-mpc-0033,110021,110134,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,43.401275999999996,2.0,3.0,544.1796875,551.8795104295125,16.806905726372293,0.9700404502900655,0.9700404502900655,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0037,110025,110061,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,34.831476,2.0,3.0,438.359375,452.02851216960795,18.98844699136346,0.9584813875166501,0.9584813875166501,0.9650235913689639,99.98436982742136,1.9996873965484272,133.57301034310095,86.42698965689905,2303.5756431064992,none,True,438.359375,thermal_current_limit,440.8203125
A,Full Texas Combined T&D,A-mpc-0037,110025,110061,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,34.831476,2.0,3.0,460.5078125,469.10062182741115,13.907869493027746,0.97068421213523,0.97068421213523,0.9817435390712465,99.95355553238085,1.999071110647617,41.75895471150557,178.24104528849443,2286.503533448696,none,True,460.5078125,thermal_current_limit,462.96875
A,Full Texas Combined T&D,A-mpc-0037,110025,110061,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,34.831476,2.0,3.0,544.1796875,551.8795104295125,15.65787028611112,0.9720314043451631,0.9720314043451631,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0038,110134,110025,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,37.002492,2.0,3.0,430.9765625,450.162095416796,18.583094917247102,0.9586637844151578,0.9586637844151578,0.9639231723498514,99.68520766207052,1.9937041532414104,135.5331881482645,84.46681185173551,2143.7648217216497,none,True,430.9765625,thermal_current_limit,433.4375
A,Full Texas Combined T&D,A-mpc-0038,110134,110025,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,37.002492,2.0,3.0,453.125,467.32538071065994,13.584235932235694,0.9708935780859325,0.9708935780859325,0.9816694539065054,99.58281105912343,1.9916562211824687,44.033274488238185,175.9667255117618,2126.601536427786,none,True,453.125,thermal_current_limit,455.5859375
A,Full Texas Combined T&D,A-mpc-0038,110134,110025,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,37.002492,2.0,3.0,544.1796875,551.8795104295125,15.55062697835342,0.9722176437900348,0.9722176437900348,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0042,110073,110029,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,52.923276,2.0,3.0,352.2265625,369.640316720135,18.75195052526707,0.9494527314470369,0.9494527314470369,0.9503491703291757,83.02336824656429,1.6604673649312858,118.83392044640256,101.16607955359744,1443.961698393215,none,True,352.2265625,voltage_limit,354.6875
A,Full Texas Combined T&D,A-mpc-0042,110073,110029,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,52.923276,2.0,3.0,445.7421875,460.23013959390863,19.87448516417696,0.9573157785556545,0.9573157785556545,0.9637439548401981,99.89498362585823,1.9978996725171645,63.37461378550747,156.62538621449252,1353.3718755194413,none,True,445.7421875,thermal_current_limit,448.203125
A,Full Texas Combined T&D,A-mpc-0042,110073,110029,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,52.923276,2.0,3.0,544.1796875,551.8795104295125,19.825038816125357,0.9648495165180346,0.9648495165180346,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0043,110029,111363,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,35.650368,2.0,3.0,435.8984375,447.9197065853373,21.322191540478855,0.9533656397235936,0.9533656397235936,0.9596282200452926,99.63257940354957,1.9926515880709914,133.4206265103361,86.57937348966391,2244.387985722355,none,True,435.8984375,thermal_current_limit,438.359375
A,Full Texas Combined T&D,A-mpc-0043,110029,111363,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,35.650368,2.0,3.0,458.046875,465.0222081218274,16.2733962490229,0.9656911221479733,0.9656911221479733,0.976493545938467,99.61726349707442,1.9923452699414883,42.45359554658115,177.54640445341886,2227.285484185865,none,True,458.046875,thermal_current_limit,460.5078125
A,Full Texas Combined T&D,A-mpc-0043,110029,111363,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,35.650368,2.0,3.0,544.1796875,551.8795104295125,17.312481320087386,0.9691670119701444,0.9691670119701444,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0047,110121,110033,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,79.12781999999999,2.0,3.0,256.25,270.8168989335794,12.649707345558488,0.952957526542405,0.952957526542405,0.9505468407935156,60.81440371939877,1.2162880743879754,90.10919749917876,129.89080250082122,942.1794909581175,none,True,256.25,voltage_limit,258.7109375
A,Full Texas Combined T&D,A-mpc-0047,110121,110033,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,79.12781999999999,2.0,3.0,428.515625,442.5412436548223,20.855878423656925,0.9535887828561428,0.9535887828561428,0.9503214873602795,97.41223179932014,1.9482446359864027,90.10262297527092,129.89737702472908,770.4551462368746,none,True,428.515625,voltage_limit,430.9765625
A,Full Texas Combined T&D,A-mpc-0047,110121,110033,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,79.12781999999999,2.0,3.0,544.1796875,551.8795104295125,21.1579199268283,0.9625747170383199,0.9625747170383199,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0048,110033,110719,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,120.0,2.0,3.0,160.2734375,164.69348114702382,7.829256243446878,0.9534257538109672,0.9534257538109672,0.9502470728098815,36.99508962688851,0.7399017925377701,54.942371080072725,165.05762891992728,568.5040748611228,none,True,160.2734375,voltage_limit,162.734375
A,Full Texas Combined T&D,A-mpc-0048,110033,110719,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,120.0,2.0,3.0,263.6328125,267.64752538071065,12.659455300615999,0.9541809280390301,0.9541809280390301,0.9503869243474976,58.91054904272042,1.1782109808544083,54.51739392444004,165.48260607555994,465.550030627436,none,True,263.6328125,voltage_limit,266.09375
A,Full Texas Combined T&D,A-mpc-0048,110033,110719,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,120.0,2.0,3.0,544.1796875,551.8795104295125,27.73040264512281,0.9515126536094403,0.9515126536094403,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0052,110037,110118,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,26.718732000000003,2.0,3.0,440.8203125,453.6073177538786,17.859935287434844,0.9610623405442311,0.9610623405442311,0.9729820506056086,99.51291279662136,1.9902582559324273,123.8597890330818,96.1402109669182,3138.694891797083,none,True,440.8203125,thermal_current_limit,443.28125
A,Full Texas Combined T&D,A-mpc-0052,110037,110118,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,26.718732000000003,2.0,3.0,462.96875,470.6490355329949,12.795226715809667,0.9731059362582789,0.9731059362582789,0.9857215885011292,99.87877229739021,1.9975754459478043,31.98478830758607,188.01521169241394,3121.653174017967,none,True,462.96875,thermal_current_limit,465.4296875
A,Full Texas Combined T&D,A-mpc-0052,110037,110118,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,26.718732000000003,2.0,3.0,544.1796875,551.8795104295125,14.8918466592703,0.9733632536278839,0.9733632536278839,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0053,110124,110037,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,31.879656,2.0,3.0,433.4375,449.64090100106665,19.840454879326767,0.956228943707159,0.956228943707159,0.9651103493055815,99.4473125932381,1.988946251864762,129.13736726591273,90.86263273408727,2561.111787170976,none,True,433.4375,thermal_current_limit,435.8984375
A,Full Texas Combined T&D,A-mpc-0053,110124,110037,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,31.879656,2.0,3.0,455.5859375,466.7737944162437,14.851486654382313,0.9684304736574091,0.9684304736574091,0.980198074476433,99.61458074701366,1.9922916149402732,37.96126668226275,182.03873331773724,2543.978893755799,none,True,455.5859375,thermal_current_limit,458.046875
A,Full Texas Combined T&D,A-mpc-0053,110124,110037,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,31.879656,2.0,3.0,544.1796875,551.8795104295125,16.377932495341497,0.9707827850141836,0.9707827850141836,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0054,110037,230007,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,28.032767999999997,2.0,3.0,438.359375,452.938512169608,20.171101270632,0.9560092462453319,0.9560092462453319,0.967275540249179,99.9524072837657,1.9990481456753137,125.5803971164993,94.4196028835007,2970.9745313086523,none,True,438.359375,thermal_current_limit,440.8203125
A,Full Texas Combined T&D,A-mpc-0054,110037,230007,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,28.032767999999997,2.0,3.0,458.046875,467.5122081218274,15.020624073888003,0.9682484548118535,0.9682484548118535,0.9806583400263432,99.72533881460718,1.9945067762921438,33.45478705195893,186.54521294804107,2956.400835356433,none,True,458.046875,thermal_current_limit,460.5078125
A,Full Texas Combined T&D,A-mpc-0054,110037,230007,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,28.032767999999997,2.0,3.0,544.1796875,551.8795104295125,16.45453485802568,0.9706501419253039,0.9706501419253039,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0058,110041,110061,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,69.339204,2.0,3.0,310.390625,320.53062178753385,14.755379247144564,0.9546192201214043,0.9546192201214043,0.9502884899061004,71.99764180356247,1.4399528360712495,108.21822527547907,111.78177472452093,1063.704478459651,none,True,310.390625,voltage_limit,312.8515625
A,Full Texas Combined T&D,A-mpc-0058,110041,110061,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,69.339204,2.0,3.0,448.203125,456.60855329949237,18.65661271634523,0.9600380773728647,0.9600380773728647,0.9600157421604656,99.49379088123176,1.9898758176246352,82.36677365859194,137.63322634140806,927.6265469476925,none,True,448.203125,thermal_current_limit,450.6640625
A,Full Texas Combined T&D,A-mpc-0058,110041,110061,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,69.339204,2.0,3.0,544.1796875,551.8795104295125,19.043694716747723,0.9661880253589702,0.9661880253589702,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0062,110053,110045,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,52.732836,2.0,3.0,398.984375,411.7176228212775,19.388095839488045,0.9536582897039455,0.9536582897039455,0.9502786394639338,92.48103984085675,1.849620796817135,137.7240746172689,82.27592538273109,1408.4340564853314,none,True,398.984375,voltage_limit,401.4453125
A,Full Texas Combined T&D,A-mpc-0062,110053,110045,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,52.732836,2.0,3.0,453.125,461.75538071065995,16.604093928316132,0.9646517660010003,0.9646517660010003,0.9708871035884822,99.4886466320039,1.9897729326400782,62.63389512469755,157.36610487530245,1358.396298595949,none,True,453.125,thermal_current_limit,455.5859375
A,Full Texas Combined T&D,A-mpc-0062,110053,110045,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,52.732836,2.0,3.0,544.1796875,551.8795104295125,17.603570298286854,0.9686648363867626,0.9686648363867626,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0063,110045,110057,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,53.89451999999999,2.0,3.0,366.9921875,377.72315022575896,18.892791402620745,0.951040355454239,0.951040355454239,0.950091757172826,84.86180554321867,1.6972361108643732,123.27469167868476,96.72530832131524,1403.1955776894356,none,True,366.9921875,voltage_limit,369.453125
A,Full Texas Combined T&D,A-mpc-0063,110045,110057,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,53.89451999999999,2.0,3.0,453.125,460.63538071065994,19.03476061527246,0.9596857627374508,0.9596857627374508,0.9654098921887458,99.81040973617695,1.996208194723539,64.42842743420549,155.5715725657945,1320.2833472045345,none,True,453.125,thermal_current_limit,455.5859375
A,Full Texas Combined T&D,A-mpc-0063,110045,110057,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,53.89451999999999,2.0,3.0,544.1796875,551.8795104295125,19.19689944211575,0.9659252800221744,0.9659252800221744,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0064,110045,110118,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,30.908412000000002,2.0,3.0,438.359375,451.07851216960796,20.843695171264216,0.9546089812433302,0.9546089812433302,0.9639936429535587,99.88083956161408,1.9976167912322818,128.59715214876238,91.40284785123762,2654.281931453312,none,True,438.359375,thermal_current_limit,440.8203125
A,Full Texas Combined T&D,A-mpc-0064,110045,110118,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,30.908412000000002,2.0,3.0,458.046875,465.6522081218274,15.667232543817113,0.9669268187408415,0.9669268187408415,0.9787449813786173,99.52275944876953,1.9904551889753908,36.736921216645435,183.26307878335456,2639.708235501093,none,True,458.046875,thermal_current_limit,460.5078125
A,Full Texas Combined T&D,A-mpc-0064,110045,110118,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,30.908412000000002,2.0,3.0,544.1796875,551.8795104295125,16.914149034130105,0.9698550439644666,0.9698550439644666,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0065,110045,110118,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,30.908412000000002,2.0,3.0,438.359375,451.07851216960796,20.843695171264216,0.9546089812433302,0.9546089812433302,0.9639936429535587,99.88083956161408,1.9976167912322818,128.59715214876238,91.40284785123762,2654.281931453312,none,True,438.359375,thermal_current_limit,440.8203125
A,Full Texas Combined T&D,A-mpc-0065,110045,110118,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,30.908412000000002,2.0,3.0,458.046875,465.6522081218274,15.667232543817113,0.9669268187408415,0.9669268187408415,0.9787449813786173,99.52275944876953,1.9904551889753908,36.736921216645435,183.26307878335456,2639.708235501093,none,True,458.046875,thermal_current_limit,460.5078125
A,Full Texas Combined T&D,A-mpc-0065,110045,110118,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,30.908412000000002,2.0,3.0,544.1796875,551.8795104295125,16.914149034130105,0.9698550439644666,0.9698550439644666,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0069,110049,110053,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,53.932608,2.0,3.0,376.8359375,391.47837256284157,18.931009007435307,0.9521662706436256,0.9521662706436256,0.9500347513485369,87.95742313223937,1.7591484626447873,129.5630822283481,90.4369177716519,1388.182644386311,none,True,376.8359375,voltage_limit,379.296875
A,Full Texas Combined T&D,A-mpc-0069,110049,110053,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,53.932608,2.0,3.0,450.6640625,461.77696700507613,17.858583619695246,0.9618832008066205,0.9618832008066205,0.9677816914038493,99.81255106693177,1.9962510213386355,64.47672636782849,155.5232736321715,1317.8840499440764,none,True,450.6640625,thermal_current_limit,453.125
A,Full Texas Combined T&D,A-mpc-0069,110049,110053,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,53.932608,2.0,3.0,544.1796875,551.8795104295125,18.43087581527493,0.9672404376720765,0.9672404376720765,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0070,110049,110057,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,73.26226799999999,2.0,3.0,275.9375,284.1573436077447,13.894188593497802,0.9520611819193275,0.9520611819193275,0.9502847989725265,63.82771789119579,1.2765543578239158,93.51686999981202,126.48313000018798,1025.9544318016654,none,True,275.9375,voltage_limit,278.3984375
A,Full Texas Combined T&D,A-mpc-0070,110049,110057,C2,MV SST,800 V DC data-center interface,800.0,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",138.0,,73.26226799999999,2.0,3.0,445.7421875,453.14013959390866,22.116887706204878,0.9527274581636423,0.9527274581636423,0.9508851413990522,99.68613627523824,1.9937227255047647,87.36372279851469,132.6362772014853,856.9716358155014,none,True,445.7421875,thermal_current_limit,448.203125
A,Full Texas Combined T&D,A-mpc-0070,110049,110057,C3,Converted DC backbone,800 V DC data-center interface,800.0,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",138.0,276.0,73.26226799999999,2.0,3.0,544.1796875,551.8795104295125,21.37240654234381,0.9622096589023617,0.9622096589023617,0.995,99.9781721792595,1.9995634435851901,0.0,480.0,inf,none,True,544.1796875,dc_current_limit,546.640625
A,Full Texas Combined T&D,A-mpc-0071,110049,110077,C0,C0/C1 Traditional 400 V AC,400 V AC facility distribution,400.0,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,138.0,,100.87606799999999,2.0,3.0,184.8828125,192.39153698973038,9.87377920446789,0.9493019511275347,0.9493019511275347,0.9502874274875968,43.21506748771003,0.8643013497542006,61.67360377427523,158.32639622572478,759.0904339372095,none,True,184.8828125,voltage_limit,187.34375
